,Date,Adj Close,daily_return
0,2000-01-03,388.7600402832031,
1,2000-01-04,378.0398254394531,-0.027962741879763654
2,2000-01-05,363.0719604492188,-0.040398495604840184
3,2000-01-06,338.5975036621094,-0.06978895562625863
4,2000-01-07,341.4294128417969,0.008328863113282386
5,2000-01-10,349.1153564453125,0.022261441557873782
6,2000-01-11,334.9566650390625,-0.0414012364500442
7,2000-01-12,350.7336730957031,0.046026003982821015
8,2000-01-13,355.588134765625,0.013745966934178844
9,2000-01-14,364.6902160644531,0.025275133819791747
10,2000-01-17,361.0493469238281,-0.010033626031211388
11,2000-01-18,345.27227783203125,-0.04468132719544786
12,2000-01-19,335.15899658203125,-0.029728280982385488
13,2000-01-20,314.93218994140625,-0.062247690268549656
14,2000-01-21,334.9566650390625,0.061643819740802845
15,2000-01-24,330.5066833496094,-0.01337428434267771
16,2000-01-25,323.22515869140625,-0.02227771491940052
17,2000-01-26,345.8791809082031,0.0677403598476157
18,2000-01-27,343.4520568847656,-0.007041996417374724
19,2000-01-28,327.4727783203125,-0.04764259754535403
20,2000-01-31,311.8980407714844,-0.048728589985923144
21,2000-02-01,316.75244140625,0.01544418484503433
22,2000-02-02,321.80914306640625,0.015838119571043106
23,2000-02-03,330.1022644042969,0.025443852169909957
24,2000-02-04,311.29119873046875,-0.058673694169621836
25,2000-02-07,299.3574523925781,-0.039090452108709414
26,2000-02-08,333.54071044921875,0.10812657590842614
27,2000-02-09,319.9888916015625,-0.04147864677208498
28,2000-02-10,308.4595031738281,-0.03669571681839367
29,2000-02-11,292.0757141113281,-0.05457750106874803
30,2000-02-14,277.7147216796875,-0.05041865776087275
31,2000-02-15,272.2534484863281,-0.01986097744880709
32,2000-02-16,288.63720703125,0.058437132172886465
33,2000-02-17,302.79595947265625,0.047888617070495056
34,2000-02-18,311.0890808105469,0.02702012704674645
35,2000-02-21,305.6278076171875,-0.017711257974979324
36,2000-02-22,287.42352294921875,-0.06141122894636605
37,2000-02-23,303.2005920410156,0.05343778869010219
38,2000-02-24,324.03424072265625,0.06645458504304425
39,2000-02-25,331.7203674316406,0.02344315578713996
40,2000-02-28,337.7884521484375,0.01812747108159929
41,2000-02-29,361.6560974121094,0.06827393481414286
42,2000-03-01,362.4651489257813,0.00223457564439254
43,2000-03-02,353.5654602050781,-0.024859683201558257
44,2000-03-03,343.2496337890625,-0.029610667822184678
45,2000-03-06,325.7655334472656,-0.052280077707072214
46,2000-03-07,323.9098815917969,-0.005712566179555279
47,2000-03-08,332.56951904296875,0.026383584202114375
48,2000-03-09,330.9200744628906,-0.004972038730487492
49,2000-03-10,331.95086669921875,0.0031100867550306007
50,2000-03-13,327.4149780273437,-0.013758553800564528
51,2000-03-14,327.4149780273437,0.0
52,2000-03-15,331.95086669921875,0.013758553800564425
53,2000-03-16,341.22918701171875,0.02756738810253886
54,2000-03-17,356.07403564453125,0.042584320326546424
55,2000-03-20,356.69268798828125,0.001735918579227312
56,2000-03-21,351.7443542480469,-0.01396994770494099
57,2000-03-22,352.3628845214844,0.0017569211008924808
58,2000-03-23,350.9196472167969,-0.004104294548855586
59,2000-03-24,371.125244140625,0.05598231897285066
60,2000-03-27,371.3316040039063,0.0005558838041856961
61,2000-03-28,378.9601135253906,0.020335483459124656
62,2000-03-29,377.1045837402344,-0.004908398757961436
63,2000-03-30,354.4247131347656,-0.06202661080708224
64,2000-03-31,352.3628845214844,-0.005834382122261664
65,2000-04-03,368.4450378417969,0.04462998296631657
66,2000-04-04,393.1866455078125,0.06499287461899558
67,2000-04-05,370.5067443847656,-0.05941277604625039
68,2000-04-06,356.28045654296875,-0.039153428059052205
69,2000-04-07,369.8883056640625,0.0374828635016856
70,2000-04-10,380.6096801757813,0.02857330504572811
71,2000-04-11,370.5067443847656,-0.02690274048836145
72,2000-04-12,379.5787658691406,0.024190478959037188
73,2000-04-13,375.45513916015625,-0.010923132543456556
74,2000-04-14,361.84716796875,-0.03691705970597018
75,2000-04-17,342.4661865234375,-0.05504900739814001
